-5.270343536589727762e-09 3.334330547025303924e-15
-6.396432598865242625e-09 6.440194198727284788e-05
-2.013422893687444315e-09 1.377448637948739817e-04
-4.987360198438484105e-09 1.950403136958081020e-04
-5.408891237679291919e-09 2.572761765626378500e-04
-4.516454765735034016e-09 3.299253935059178562e-04
3.347462515512766856e-10 3.994727267997785639e-04
1.411231340120444600e-10 4.833812487687493735e-04
-8.492491571088223168e-10 4.630826375996965330e-04
5.487351226185488429e-09 5.744032560592215921e-04
6.653877032691823956e-09 7.122181238875018505e-04
7.015009600985777638e-09 6.502738756985150439e-04
1.109118395736796714e-08 8.053664620054259548e-04
9.320660937506275445e-09 8.410934848359798545e-04
1.255974792224723302e-08 8.245565213903195342e-04
2.036703505153836247e-08 8.829090666490227533e-04
2.137231637500125458e-08 9.761835061370345611e-04
2.649285450739835568e-08 1.046055114037557987e-03
2.913297406786918842e-08 1.119733959979043666e-03
2.363506963753980727e-08 1.063285073137010088e-03
3.467432369702594386e-08 1.225543232846779129e-03
3.798959440082239070e-08 1.420263933379223254e-03
4.792477594633970384e-08 1.463340069933422374e-03
5.408774957083029022e-08 1.363431305543013001e-03
4.551554102366628385e-08 1.421374473169594857e-03
6.250698283971622971e-08 1.625310481365062646e-03
6.820000550411542406e-08 1.687336314635975694e-03
4.641616611206211829e-08 1.535089893899877411e-03
6.544581505202318183e-08 1.618957095119669381e-03
1.067618093583688754e-07 1.749960035128398945e-03
7.521952441469359485e-08 1.710163602638191957e-03
9.831621674422086343e-08 2.161083518286675137e-03
1.223617902626483733e-07 2.064885027310968402e-03
1.192698683080695155e-07 2.106783165576745984e-03
1.218511666220556400e-07 2.250982754381362395e-03
1.140881491015766080e-07 2.251449907178827269e-03
1.352643694135791108e-07 2.188304066630399405e-03
1.571777147463260249e-07 2.484568366933108830e-03
1.467030242077727031e-07 2.421765682296244879e-03
2.002967823336310182e-07 2.787857288160394340e-03
1.877783037812497113e-07 2.397317827411159924e-03
1.985886197083952531e-07 2.582354554654000493e-03
1.956759703089505642e-07 2.598023350479294544e-03
2.184471191782333399e-07 3.106881654361017334e-03
2.252424697868349313e-07 2.774945118168635483e-03
1.929033308228911281e-07 2.900963219635810733e-03
2.366836992853671440e-07 2.869690707037412386e-03
2.426344810277369923e-07 3.008107923900949984e-03
3.028244889222153624e-07 3.267742202665914128e-03
2.368472401120813586e-07 3.005570017919801003e-03
2.313009141788335832e-07 2.976502732257492283e-03
2.702744273594404056e-07 3.319906644557335963e-03
3.217886289930138588e-07 3.699717439778447536e-03
2.912733208515483341e-07 3.440490678392934751e-03
2.925254402041943536e-07 3.087476557397857493e-03
3.505482874324727938e-07 3.470948275239336706e-03
3.859451523161028241e-07 3.815244352359750939e-03
3.015319216259637614e-07 3.331472396853662598e-03
3.950107149153225805e-07 3.583754675857977849e-03
3.796400046621184465e-07 3.821721249274630597e-03
4.112624597679692684e-07 4.134655854318305436e-03
3.403240878621649479e-07 3.958581363951190445e-03
4.857306372327285793e-07 3.811951268066680453e-03
4.602489087346395280e-07 4.103338997965843421e-03
4.315533020035622336e-07 4.112357957922758989e-03
4.576488699253866699e-07 4.147691104299900539e-03
5.182354989446968929e-07 4.239968380332230329e-03
4.006553819685398921e-07 3.996776278084738024e-03
4.701552462210711880e-07 4.838979188835867279e-03
5.285657772302609914e-07 4.589672516104467692e-03
4.165507329970119521e-07 3.829316194157898236e-03
