0.000000000000000000e+00 1.115595863602854346e-15
5.067544411874180810e-09 1.976267214944218325e-04
1.626020157408092359e-08 3.597247224884157334e-04
4.257904823168345843e-08 7.723427808413554137e-04
7.248869995923890031e-08 6.901884296189967358e-04
1.213049663773002607e-07 9.887282770341711269e-04
2.408283526211807413e-07 1.265496641239999536e-03
1.736412647834750800e-07 1.206935453061871348e-03
3.148938871599948897e-07 1.797067948904352945e-03
3.513809334332318457e-07 1.761156239449286620e-03
5.281753111818776603e-07 2.123716646237011271e-03
6.513139874653184336e-07 1.989685042450561880e-03
1.015558331679544679e-06 3.556891309496601483e-03
8.596525153947709441e-07 2.542661748773043882e-03
9.055226229681689887e-07 2.935564915434124220e-03
8.636054940613924202e-07 2.855800844801865100e-03
1.151235043683751513e-06 2.833515450370380738e-03
1.335003219193886537e-06 3.497156994359129287e-03
2.487436506215523480e-06 4.471602408686582708e-03
1.338266032213653034e-06 3.009535986776997168e-03
3.111290755170026401e-06 4.658060500262805464e-03
3.843250784785201546e-06 5.259207915934762181e-03
1.385899519923405876e-06 4.396625969524448063e-03
1.921691785561341348e-06 5.149694853523125240e-03
3.184968865616033540e-06 4.621466631039844800e-03
3.009891186955826470e-06 4.380107636568179516e-03
4.780311605223630522e-06 5.569148967545622941e-03
5.492830823822236752e-06 5.842024379747179363e-03
8.691517944331428325e-06 7.457330239759113466e-03
3.190720132412172561e-06 5.233660773079205908e-03
6.844982517573150460e-06 7.393679441982209735e-03
4.124718466086418900e-06 5.896884316952447601e-03
5.648320085066549368e-06 7.769721840831315431e-03
1.054088211208115133e-05 8.435210201527027982e-03
6.297929792620227119e-06 6.639983954478317907e-03
7.539315620891384739e-06 7.673018046825555785e-03
4.152639330928797889e-06 5.647758857547455907e-03
7.573647975406272437e-06 8.494687811656591661e-03
7.803046024490445376e-06 7.315899230838452359e-03
1.237185192504153264e-05 9.424940467614759121e-03
1.148073347090328156e-05 8.388797567857401646e-03
4.659277255653071492e-06 6.086649190084883129e-03
1.168598788953145728e-05 9.114475249423777126e-03
8.246026432040531873e-06 7.215435054340050766e-03
1.146354369271906926e-05 8.049805928549641845e-03
1.571665596783455854e-05 9.211951614543644612e-03
7.492506556627809289e-06 9.132467006600156201e-03
6.373195235637174605e-06 5.883070017806461827e-03
9.157454009145471474e-06 7.317328280223483854e-03
1.439429721103446802e-05 1.123529933681232003e-02
1.609443062608462149e-05 1.040607772497372137e-02
7.279552157013480240e-06 7.728906779659218060e-03
2.045176048770525057e-05 1.340976525101728045e-02
1.529458126947602636e-05 1.031271913752499630e-02
1.625310476111030411e-05 1.337380850597744836e-02
1.619583583847838959e-05 9.900675040017823531e-03
1.458670582848986541e-05 1.019954905301165282e-02
7.646978986142194401e-06 7.935103981940874740e-03
1.847254051276503439e-05 1.210228918684188790e-02
1.826103232585585268e-05 1.428096810233598149e-02
2.423925074074295694e-05 1.648171703812013195e-02
2.429157979924601030e-05 1.306865038113097163e-02
1.353394793326967438e-05 1.009129262058157568e-02
2.034624091931669376e-05 1.289473521521299418e-02
1.335346128042425029e-05 9.376616164960788896e-03
2.145931666797107340e-05 1.337995979060461679e-02
2.448002421154282793e-05 1.206875229900905566e-02
1.240372895611185911e-05 1.102475900482721358e-02
8.569307424155514497e-06 9.077402496857980146e-03
1.497513212567191943e-05 9.668907840083063032e-03
2.127883900804317108e-05 1.261797594023586488e-02
2.806611575520423507e-05 1.451231724257212759e-02
2.616096002858170344e-05 1.247584841518727984e-02
2.907035142543645811e-05 1.496724452682874490e-02
5.354924279693529243e-05 1.869074182127378192e-02
4.530300783914253948e-05 1.859444208072221633e-02
3.826878790366694538e-05 1.396599792508950930e-02
2.569206211194829947e-05 1.655687944106825488e-02
2.026637729687918998e-05 1.249797114018086699e-02
3.421859373167746021e-05 1.549186445163599872e-02
3.914427760617900098e-05 1.618241165850464736e-02
5.994194041353262392e-05 2.017111613673681220e-02
6.371939659985392801e-05 2.110296694109348864e-02
3.573205441620430634e-05 1.703560903066272253e-02
3.776384985465508493e-05 1.561932286059245639e-02
2.602837224283116591e-05 1.506426344365226905e-02
3.243820006854081228e-05 1.463452497849042702e-02
5.777708754745036757e-05 2.166537512706934177e-02
5.137521355161323022e-05 1.934457795047595310e-02
5.090930279996741525e-05 2.017814110238793507e-02
2.290092691592526819e-05 1.550151125500914134e-02
2.368323166626606913e-05 1.336611477579825735e-02
6.420277744381697183e-05 2.045005465806672487e-02
3.832503564482614422e-05 1.646471960269453583e-02
2.286552032026989423e-05 1.267027225295403424e-02
3.988110540184552910e-05 2.412152711215129197e-02
3.258608576514610000e-05 1.757694206528762418e-02
5.416745459074778779e-05 1.932165105352170315e-02
5.376710049639910061e-05 1.900699559393670066e-02
6.329539226929137286e-05 2.275177670436866889e-02
7.566514405965563128e-05 2.204442846463219863e-02
4.262758667597510431e-05 1.844002403551927433e-02
6.546690269737531764e-05 2.102653669184640500e-02
7.175588652191811079e-05 2.293631994302190030e-02
4.987302289830020108e-05 2.101137508683898966e-02
4.994553635195853047e-05 2.056185220311203266e-02
6.165150355388893111e-05 2.074060130647777112e-02
7.485399208170817609e-05 2.050153979687182812e-02
5.802452588768436392e-05 1.702253692760846704e-02
4.073590843531316175e-05 1.744400314077046432e-02
8.395211546066705388e-05 3.037584595313910091e-02
5.364980557950871365e-05 2.127392455890943224e-02
6.847544047625109265e-05 2.807011089373550108e-02
6.086684154865684704e-05 2.426504080456226217e-02
4.939806301482163597e-05 1.700057960334546564e-02
6.745938328506229098e-05 2.208531215161341210e-02
4.517961364475242547e-05 1.921777437234708369e-02
5.386649431771139973e-05 1.748514856409528334e-02
2.639558426689725401e-05 1.560575129179154336e-02
7.334548421955577879e-05 2.623143911162759134e-02
3.401433713415280558e-05 1.905328293168494225e-02
7.056012094169838988e-05 2.360704728608673669e-02
1.101058029324974985e-04 3.094188411672151029e-02
5.406970418603274098e-05 2.086489881552967135e-02
1.083410139401663752e-04 2.924233003499224562e-02
1.215298877392245736e-04 2.895096305967748834e-02
1.494512089048050107e-04 3.088870244670945120e-02
3.023163661786121281e-05 1.966296938062104052e-02
6.959486244176305014e-05 2.210955803894709693e-02
1.174971209320085919e-04 2.948162488281255017e-02
9.145773944885249307e-05 2.569833417081639898e-02
7.074998164241508292e-05 2.111245079967428301e-02
1.114724857284865589e-04 2.655088830621499252e-02
1.136436213411695650e-04 2.605164204770046843e-02
9.059363645169682400e-05 2.776529092285177219e-02
1.262153359529172292e-04 3.087348594356958964e-02
1.051371224018160522e-04 2.742712666901663682e-02
1.330899503939053652e-04 4.015473077733265617e-02
1.112966971322237875e-04 2.693891663132711931e-02
8.402846156518872789e-05 2.699678547216692592e-02
1.334989625698668192e-04 2.912208614679743721e-02
9.346078319788508892e-05 2.292313979274102770e-02
6.621747025509217011e-05 2.579676254165514521e-02
1.598954429238019781e-04 3.250715509321852603e-02
1.173540488380031555e-04 2.869786857919029779e-02
5.585087176784853114e-05 2.055646352589495657e-02
8.981984295716727296e-05 2.366574060324793186e-02
7.771874217213370351e-05 2.964299495504505236e-02
1.031515676299110673e-04 2.713708423472896078e-02
8.329511572216508064e-05 2.532645715026216049e-02
5.593409100546065105e-05 2.149100160879836852e-02
1.186504773848517935e-04 3.168171812686117195e-02
6.182204358320952942e-05 2.318900703511268466e-02
9.386035086486610446e-05 2.936573887150278547e-02
9.566997403656629650e-05 2.694931438636531673e-02
1.853281982336363320e-04 3.412063389929948648e-02
6.191965412252753431e-05 2.278147513215617731e-02
2.022237264398818457e-04 4.994888896043071097e-02
1.475248074663815245e-04 3.397077178238481349e-02
1.075956695441582234e-04 2.820341624580611009e-02
1.519911493148562442e-04 3.498388522770353587e-02
1.392243948310223356e-04 3.240489380092557992e-02
7.204370695107487066e-05 2.637025884137223636e-02
9.209005699001293621e-05 2.572804388450958962e-02
1.500144929362234869e-04 3.642687708882630382e-02
9.812779456908060638e-05 2.793055715263484395e-02
2.024022482733367490e-04 4.160604435937337309e-02
9.552543888283193674e-05 2.447692266636616876e-02
1.148784861285112591e-04 2.603262767281340137e-02
1.178952069571803651e-04 3.244138976863126383e-02
6.872947010541641255e-05 2.190128555121536799e-02
1.633430730537954734e-04 3.492951323138366454e-02
2.082534137123615015e-04 3.654813200070608503e-02
1.823242848032202712e-04 4.302327044720170857e-02
1.620409726920679638e-04 3.669128559537113143e-02
1.496097630890591557e-04 3.036529925769058946e-02
1.120480334417250923e-04 2.799279481213063844e-02
1.207637416501261551e-04 2.966337245228937991e-02
3.132286675684436972e-04 4.498122771921039820e-02
2.016609994131834949e-04 3.992387365495636553e-02
1.593148714359449158e-04 4.423332093359651218e-02
2.164348975484398085e-04 3.589653947932057443e-02
8.627846074488187966e-05 2.825400801157852346e-02
1.139191464062105918e-04 2.675464254285849983e-02
2.261149668039974525e-04 4.406544202756385725e-02
1.526259933070650554e-04 3.373939595498024607e-02
2.720129569449558637e-04 3.860166012625905474e-02
1.410831715201732450e-04 2.703157815527579971e-02
1.673059808966759210e-04 3.623113707442369297e-02
2.776879496363127142e-04 4.117637583954840419e-02
1.882534579765726690e-04 3.574537596929407840e-02
2.241818656466554316e-04 3.767557210810364154e-02
1.888300319539681915e-04 3.958988398642289408e-02
2.745499645460391935e-04 4.402782775536576154e-02
1.717014746372147460e-04 3.635206412848434460e-02
1.679712663597010547e-04 3.923804939585213980e-02
1.852506772120343648e-04 4.288653922857524337e-02
3.004375777623802257e-04 4.456824333206214905e-02
1.706336034607569552e-04 3.573763843214206731e-02
2.018265947285047268e-04 4.940779231962535989e-02
1.523737446960382602e-04 3.175531564745621982e-02
2.193304848923105510e-04 4.619839808477685383e-02
2.560148251334326552e-04 5.018060399850979986e-02
1.803262145645412318e-04 3.834687827488003631e-02
1.623460075722005236e-04 3.619995394331030486e-02
1.370362301269800742e-04 4.056596860018264056e-02
1.753679593709533968e-04 3.922229082984304144e-02
1.057778366050365904e-04 2.871390624620311430e-02
3.918555287526770403e-04 4.825711816368746798e-02
4.197632096998304974e-04 4.843183881675794389e-02
3.922497747924635902e-04 4.479193409882818722e-02
2.643240399758939319e-04 4.216674113124689594e-02
2.966617321917552896e-04 5.072980315687294905e-02
2.792222617341300062e-04 4.911748035553135938e-02
1.666058988999408186e-04 3.424300697854158054e-02
1.703088623781767730e-04 3.805628091425833359e-02
2.504197329792068327e-04 4.131751259314545011e-02
2.052594898110104982e-04 5.189585373642564836e-02
2.320398249218424969e-04 4.096018593946577913e-02
5.012690250832674277e-04 5.314920842803092654e-02
2.094554294352901636e-04 3.750162697736179884e-02
2.162833628475968606e-04 4.200608805676467328e-02
3.184104540977505948e-04 4.886094259019022751e-02
3.786791710515269305e-04 4.924719323322972186e-02
1.737307467530313509e-04 4.052217208856980640e-02
2.431189262879496216e-04 4.665286831443697657e-02
2.198171106188029356e-04 3.903391659014525394e-02
1.214846381519529839e-04 3.789466269881237165e-02
4.048008031612981839e-04 5.708872939986468775e-02
3.345360234183469839e-04 5.031436323396497323e-02
2.272414520803900384e-04 4.329918898624491447e-02
1.981990020291368726e-04 4.449019765804709814e-02
1.260641214064772697e-04 3.036689147447056703e-02
4.084489983427752602e-04 4.602448835256807425e-02
1.179721897272001385e-04 3.968345367828569892e-02
3.858949471168271472e-04 5.460627829483279128e-02
4.877905589822373322e-04 5.881708166948526606e-02
1.775503565240865722e-04 3.405826305405858234e-02
1.817518063088885416e-04 3.110240889550716994e-02
3.560019881236331507e-04 4.932313179258013269e-02
2.834328335819535916e-04 4.933847097319014885e-02
4.476476667910622709e-04 4.896587828336075587e-02
3.706976723089061565e-04 5.123554115238056206e-02
4.595549203340876243e-04 5.762938901501431926e-02
2.458349952222382839e-04 4.333140539656014228e-02
2.713492932801264690e-04 4.786736094866054364e-02
9.798168602886958567e-05 2.565253584766900505e-02
1.907192375493194092e-04 3.403088633593319423e-02
4.395165548747026474e-04 4.799201591528814981e-02
4.882383645944954331e-04 5.470231588679055901e-02
3.374487598911402042e-04 4.773750554859781947e-02
5.460657742360208733e-04 5.951817661051425623e-02
1.947618332776568373e-04 4.210532677849523203e-02
1.857355975188323960e-04 4.241536011293742942e-02
2.275329139630188902e-04 4.063216081300619065e-02
3.200917840464057029e-04 5.249390382451767784e-02
6.366387270802797982e-04 6.199589098391800751e-02
2.431572393321312919e-04 4.105716617304074056e-02
1.960223254801329862e-04 3.503991610919791888e-02
3.951790160778567707e-04 5.467302247011618377e-02
2.414059648105926215e-04 4.163429281414937622e-02
3.666741216558910832e-04 5.438426553573944694e-02
3.761663100998735576e-04 6.051034890626304924e-02
2.902197373192694219e-04 5.092144255752110993e-02
3.433852324258857003e-04 5.819081291106140141e-02
4.905831302840779617e-04 5.904246074462068949e-02
6.037443630116379190e-04 5.876275185213524627e-02
3.388191287416186803e-04 4.452497634466705267e-02
4.886994576068226515e-04 5.516814320766478402e-02
2.901041013283756076e-04 4.270730099707556460e-02
3.159902860352670206e-04 5.048161160749504300e-02
3.021069460401315521e-04 4.547530855349005835e-02
3.827629967222967444e-04 4.426694386940671633e-02
3.300726490088057297e-04 4.397818365452667300e-02
4.177106356090809491e-04 5.619112432130436707e-02
7.141802741806868582e-04 6.455716086216811700e-02
3.442588624563147626e-04 4.374827229091615699e-02
7.878759398505796874e-04 7.548505537117383701e-02
4.129274179927033828e-04 5.071726363418917888e-02
4.656108770509093109e-04 5.663129632927820650e-02
3.712978471952510517e-04 4.682029581700990206e-02
3.578984891172698468e-04 5.955351573324918490e-02
4.426405085314888410e-04 6.044550860361262018e-02
2.913627515479799701e-04 3.885021352838863989e-02
7.726583025306488217e-04 6.957805453872539792e-02
3.708956958103915014e-04 6.738656277738637457e-02
3.888042078550035807e-04 5.425592802079417382e-02
5.054481237225239010e-04 6.266920712244682112e-02
5.010361819519637550e-04 6.653572702166575537e-02
3.414759905080722024e-04 4.698375048309780949e-02
