-5.270343536589727762e-09 4.476820186432606909e-15
1.147286338663983107e-04 8.848574098504710391e-15
3.303711148619839499e-04 1.032533186238608311e-14
1.141556819556910352e-03 1.325718500358785031e-14
1.776686854814274463e-03 1.040854329328791103e-14
2.933670782558045476e-03 1.141395363878380856e-14
3.354376734422119533e-03 1.127900643176483103e-14
5.115084125969088236e-03 8.376639895021909421e-15
6.854948816486683416e-03 1.479392514384922732e-14
8.672703387167947364e-03 1.316102037249981043e-14
9.920782013974650815e-03 1.458131821510180997e-14
1.000092320927981060e-02 8.820330644311532859e-15
1.494594481329092339e-02 9.161641773327678764e-15
1.505883876153738671e-02 9.793615842490043327e-15
2.163196093998229208e-02 1.492366976800390564e-14
1.460015629871529164e-02 8.668743979825757784e-15
2.370683357012782350e-02 1.168671652599686040e-14
2.502096399955720113e-02 1.240112782846966034e-14
3.004666925787181919e-02 1.087920248701901622e-14
3.527822411401121405e-02 1.174391568141618452e-14
3.436908986578789127e-02 1.065848491607206778e-14
3.178920863641281069e-02 1.510252103083474947e-14
4.182529655426341086e-02 1.082866451485007649e-14
4.282558407914761195e-02 1.209976089205333774e-14
4.285515438910073027e-02 1.316028560946865003e-14
5.013123308511099191e-02 1.482547709237650362e-14
4.879294380900435490e-02 1.058174308997599741e-14
4.745310457651955721e-02 1.407072720618110728e-14
6.864105622906724324e-02 1.266969346141934019e-14
6.053132583686116064e-02 2.169320902261144505e-14
6.381555442836300829e-02 1.186812159235410429e-14
6.778016763778114961e-02 1.445240950112301862e-14
9.250076477458152313e-02 1.988678283656120658e-14
9.463124979104467482e-02 1.567050703258166056e-14
6.776385412126750829e-02 1.403032200691466245e-14
8.072183647196784495e-02 1.906234842456012061e-14
8.208310785582099978e-02 1.235089199749200238e-14
8.353743651913725365e-02 1.319641785983484680e-14
1.132455506702533948e-01 1.956898215028188912e-14
9.453280126232507796e-02 1.902901918926126674e-14
1.102893161726568871e-01 2.408982575702474600e-14
1.146348665662467320e-01 2.042210108541620861e-14
1.124440643290585962e-01 2.111490110721212198e-14
1.239278198983619073e-01 2.667028749018970073e-14
1.102902720888851995e-01 2.600905637044356594e-14
1.045596075141436987e-01 2.178064716321919615e-14
1.019715642380459031e-01 2.071596588427570776e-14
1.287007295009182650e-01 2.404142628107847988e-14
1.386063682889599191e-01 2.635548750254082226e-14
1.407185504158308675e-01 2.975163936765056330e-14
1.349100422295686497e-01 6.552816860266032399e-14
1.564856146284588634e-01 4.427545469410863804e-14
1.366727306915814788e-01 3.259241726409503385e-14
1.533548222175487863e-01 5.529928000546596548e-14
1.661571941050804524e-01 4.687133607068888464e-14
1.525181567831556118e-01 4.275791714447885416e-14
1.855102189577586824e-01 4.845592523377023068e-14
1.410458744360709449e-01 4.341812455343272935e-14
1.464541695192112525e-01 3.642453875060738134e-14
1.870032632285589524e-01 6.961160732314248147e-14
2.029927936031076241e-01 6.258906991287458392e-14
1.713946346589838576e-01 1.276433256440705224e-13
1.729334018853898036e-01 4.272554056800363085e-14
1.833953688737355037e-01 7.891954698002012781e-14
2.034438610422885652e-01 9.940300456569912227e-14
1.787800682072393232e-01 4.330747625523883049e-14
2.079341282551296910e-01 4.801273493775626994e-14
2.193049058398572893e-01 5.115431664083770159e-14
2.120759600124623168e-01 2.593219569365990542e-13
2.294748051936905675e-01 7.560382885848665822e-14
2.182855489472363963e-01 1.165733972831554652e-13
2.278198484950790526e-01 1.020723667055356648e-13
1.904423885995556454e-01 4.532801393759486605e-14
2.210158375868631619e-01 1.963620186310009130e-13
2.165000388464995429e-01 1.235885410182595529e-13
1.965961104729846420e-01 5.020646171957873491e-12
1.838630218827776996e-01 7.772662139368534809e-14
2.231187869552439251e-01 1.729663074818072652e-12
2.109984041683590217e-01 3.723052194964732731e-13
2.255255467796530855e-01 1.011052339560462204e-13
2.429292432839655902e-01 1.733718665016437453e-13
2.282101407220134548e-01 2.085116243587609368e-13
2.325677278416635185e-01 7.815872191487161658e-14
2.585842785499755658e-01 1.114213745109107320e-12
2.722265703411908544e-01 1.967859452765848866e-13
2.868301037851972990e-01 3.906381242686377577e-13
2.531213618954291644e-01 5.458588147850015528e-14
2.611640819760129850e-01 1.436943244404669318e-13
2.221407274937107212e-01 9.572759400696067238e-14
2.673377686737732351e-01 3.709450706084686778e-13
2.789252380803607378e-01 3.067303280404065795e-13
3.083682236202874294e-01 6.843126521073959441e-14
2.854743704016176054e-01 1.100786850365546781e-13
2.346263869405645630e-01 5.490580506894459480e-14
2.441871648717476029e-01 1.562203422405019465e-13
2.782783395974470220e-01 3.666165446337313432e-13
2.540467525326192133e-01 1.556684689672969306e-13
2.974610588850132298e-01 6.295456184036991741e-13
2.620041728987992924e-01 1.714318738901283729e-13
2.729981915248109736e-01 5.784710464654276957e-12
